name status status satpart satpart
/QF_BV/Sage2/bench_10000.smt2 UNSAT UNSAT 4330 2797
/QF_BV/Sage2/bench_10001.smt2 UNSAT UNSAT 3674 2849
/QF_BV/Sage2/bench_10002.smt2 UNSAT UNSAT 9075 4054
/QF_BV/Sage2/bench_10004.smt2 UNSAT UNSAT 383 10
/QF_BV/Sage2/bench_10005.smt2 UNSAT UNSAT 116308 7671
/QF_BV/Sage2/bench_10006.smt2 UNSAT UNSAT 3388 2807
/QF_BV/Sage2/bench_10007.smt2 UNSAT UNSAT 6613 11940
/QF_BV/Sage2/bench_10008.smt2 UNSAT UNSAT 1321 4721
/QF_BV/Sage2/bench_1000.smt2 UNSAT UNSAT 333 112
/QF_BV/Sage2/bench_10010.smt2 UNSAT UNSAT 3443 2816
/QF_BV/Sage2/bench_10012.smt2 UNSAT UNSAT 664 174
/QF_BV/Sage2/bench_10014.smt2 UNSAT UNSAT 7051 9505
/QF_BV/Sage2/bench_10015.smt2 UNSAT UNSAT 4344 2851
/QF_BV/Sage2/bench_10017.smt2 UNSAT UNSAT 3725 2805
/QF_BV/Sage2/bench_10019.smt2 UNSAT UNSAT 3281 2821
/QF_BV/Sage2/bench_10021.smt2 UNSAT UNSAT 6606 17268
/QF_BV/Sage2/bench_10025.smt2 UNSAT UNSAT 75000 22404
/QF_BV/Sage2/bench_10026.smt2 UNSAT UNSAT 7270 21062
/QF_BV/Sage2/bench_10028.smt2 UNSAT UNSAT 1454 99
/QF_BV/Sage2/bench_10029.smt2 UNSAT UNSAT 3267 6691
/QF_BV/Sage2/bench_1002.smt2 UNSAT UNSAT 2962 984
/QF_BV/Sage2/bench_10030.smt2 UNSAT UNSAT 6051 862
/QF_BV/Sage2/bench_10032.smt2 UNSAT UNSAT 774 227
/QF_BV/Sage2/bench_10035.smt2 UNSAT UNSAT 179 11
/QF_BV/Sage2/bench_10036.smt2 UNSAT UNSAT 335 112
/QF_BV/Sage2/bench_10048.smt2 UNSAT UNSAT 7260 13646
/QF_BV/Sage2/bench_10050.smt2 UNSAT UNSAT 248 14
/QF_BV/Sage2/bench_10051.smt2 UNSAT UNSAT 5412 839
/QF_BV/Sage2/bench_10056.smt2 UNSAT UNSAT 8014 1613
/QF_BV/Sage2/bench_10057.smt2 UNSAT UNSAT 7010 9367
/QF_BV/Sage2/bench_10062.smt2 UNSAT UNSAT 3521 11323
/QF_BV/Sage2/bench_10063.smt2 UNSAT UNSAT 1530 287
/QF_BV/Sage2/bench_10067.smt2 UNSAT UNSAT 10997 1566
/QF_BV/Sage2/bench_1006.smt2 UNSAT UNSAT 65 3
/QF_BV/Sage2/bench_10072.smt2 UNSAT UNSAT 82165 15947
/QF_BV/Sage2/bench_10084.smt2 UNSAT UNSAT 268 14
/QF_BV/Sage2/bench_10087.smt2 UNSAT UNSAT 7384 12311
/QF_BV/Sage2/bench_10088.smt2 UNSAT UNSAT 2401 920
/QF_BV/Sage2/bench_10090.smt2 UNSAT UNSAT 290 14
/QF_BV/Sage2/bench_10091.smt2 UNSAT UNSAT 87 3
/QF_BV/Sage2/bench_10094.smt2 UNSAT UNSAT 68814 118143
/QF_BV/Sage2/bench_10102.smt2 UNSAT UNSAT 7076 8694
/QF_BV/Sage2/bench_10103.smt2 UNSAT UNSAT 264 14
/QF_BV/Sage2/bench_10105.smt2 UNSAT UNSAT 1870 318
/QF_BV/Sage2/bench_10107.smt2 UNSAT UNSAT 3 5
/QF_BV/Sage2/bench_1010.smt2 UNSAT UNSAT 15061 1510
/QF_BV/Sage2/bench_10114.smt2 UNSAT UNSAT 7377 13581
/QF_BV/Sage2/bench_10116.smt2 UNSAT UNSAT 10005 1534
/QF_BV/Sage2/bench_10118.smt2 UNSAT UNSAT 1522 20
/QF_BV/Sage2/bench_10124.smt2 UNSAT UNSAT 1028 93
/QF_BV/Sage2/bench_10126.smt2 UNSAT UNSAT 7359 13508
/QF_BV/Sage2/bench_10128.smt2 UNSAT UNSAT 13074 1284
/QF_BV/Sage2/bench_10134.smt2 UNSAT UNSAT 54920 13601
/QF_BV/Sage2/bench_10137.smt2 UNSAT UNSAT 46988 20464
/QF_BV/Sage2/bench_10141.smt2 UNSAT UNSAT 6746 17563
/QF_BV/Sage2/bench_10142.smt2 UNSAT UNSAT 1395 123
/QF_BV/Sage2/bench_10143.smt2 UNKNOWN UNKNOWN 1199760 1198980
/QF_BV/Sage2/bench_10158.smt2 UNSAT UNSAT 247 14
/QF_BV/Sage2/bench_10188.smt2 UNSAT UNSAT 969 769
/QF_BV/Sage2/bench_10196.smt2 UNSAT UNSAT 7219 17192
/QF_BV/Sage2/bench_10202.smt2 UNSAT UNSAT 6149 11186
/QF_BV/Sage2/bench_10207.smt2 UNSAT UNSAT 366 99
/QF_BV/Sage2/bench_10209.smt2 UNSAT UNSAT 508 129
/QF_BV/Sage2/bench_10215.smt2 UNSAT UNKNOWN 237901 1199550
/QF_BV/Sage2/bench_10226.smt2 UNSAT UNSAT 744 222
/QF_BV/Sage2/bench_1022.smt2 UNKNOWN UNKNOWN 1200170 1199910
/QF_BV/Sage2/bench_10232.smt2 UNSAT UNKNOWN 173700 1199790
/QF_BV/Sage2/bench_10236.smt2 UNSAT UNSAT 14036 3207
/QF_BV/Sage2/bench_10238.smt2 UNSAT UNKNOWN 301516 1199440
/QF_BV/Sage2/bench_10240.smt2 UNSAT UNSAT 7311 11418
/QF_BV/Sage2/bench_10241.smt2 UNSAT UNSAT 3241 210
/QF_BV/Sage2/bench_10248.smt2 UNSAT UNSAT 829574 564744
/QF_BV/Sage2/bench_1024.smt2 UNSAT UNSAT 3 0
/QF_BV/Sage2/bench_10255.smt2 UNSAT UNSAT 26200 3454
/QF_BV/Sage2/bench_10257.smt2 UNSAT UNSAT 11047 2367
/QF_BV/Sage2/bench_10266.smt2 UNSAT UNSAT 1448 247
/QF_BV/Sage2/bench_10273.smt2 UNSAT UNSAT 15605 1214
/QF_BV/Sage2/bench_10275.smt2 UNSAT UNSAT 3651 13340
/QF_BV/Sage2/bench_10277.smt2 UNSAT UNSAT 49739 17997
/QF_BV/Sage2/bench_10282.smt2 UNSAT UNKNOWN 252617 1199640
/QF_BV/Sage2/bench_10285.smt2 UNSAT UNSAT 6364 11795
/QF_BV/Sage2/bench_10287.smt2 UNSAT UNSAT 1273 452
/QF_BV/Sage2/bench_1028.smt2 UNSAT UNSAT 145 15
/QF_BV/Sage2/bench_10293.smt2 UNSAT UNSAT 9090 8162
/QF_BV/Sage2/bench_10295.smt2 UNSAT UNKNOWN 251689 1199000
/QF_BV/Sage2/bench_10297.smt2 UNSAT UNSAT 1016 90
/QF_BV/Sage2/bench_1029.smt2 UNSAT UNSAT 147946 10899
/QF_BV/Sage2/bench_10302.smt2 UNSAT UNSAT 4501 780
/QF_BV/Sage2/bench_10305.smt2 UNSAT UNSAT 6706 2242
